SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,POPESTIMATE2025,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,NPOPCHG2025,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,BIRTHS2025,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,DEATHS2025,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,NATURALCHG2025,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,INTERNATIONALMIG2025,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,DOMESTICMIG2025,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,NETMIG2025,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,RESIDUAL2025,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,GQESTIMATES2025,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RBIRTH2025,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RDEATH2025,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RNATURALCHG2025,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024,RNETMIG2025
050,2,4,27,153,Minnesota,Todd County,25265,25291,25290,25571,25794,25965,26060,26,-1,281,223,171,95,85,290,339,375,329,345,48,259,276,246,267,277,37,31,63,129,62,68,0,16,100,86,102,20,-14,-66,133,13,11,7,-14,-50,233,99,113,27,3,18,-15,-5,-4,0,328,328,328,328,328,329,328,11.46675629,13.33044966,14.60138226,12.71276493,13.2628544,10.24099959,10.85310946,9.578506765,10.31704631,10.64872657,1.225756707,2.477340202,5.022875499,2.395718619,2.614127823,0.632648623,3.932286035,3.348583666,3.941343535,0.768861125,-2.60967557,5.229940426,0.506181252,0.425046852,0.269101394,-1.977026947,9.16222646,3.854764918,4.366390386,1.037962518
050,2,4,27,155,Minnesota,Traverse County,3363,3359,3280,3260,3176,3152,3130,-4,-79,-20,-84,-24,-22,19,37,34,44,36,40,12,64,59,59,50,52,7,-27,-25,-15,-14,-12,0,0,5,3,4,2,-9,-51,4,-73,-13,-13,-9,-51,9,-70,-9,-11,-2,-1,-4,1,-1,1,89,89,89,89,89,89,89,11.14625697,10.39755352,13.67308888,11.37800253,12.73479784,19.28001205,18.04281346,18.33436917,15.80278129,16.55523719,-8.133755084,-7.645259939,-4.661280298,-4.424778761,-3.820439351,0,1.529051988,0.93225606,1.264222503,0.636739892,-15.3637596,1.22324159,-22.68489745,-4.108723135,-4.138809296,-15.3637596,2.752293578,-21.75264139,-2.844500632,-3.502069405
050,2,4,27,157,Minnesota,Wabasha County,21372,21394,21508,21650,21664,21554,21537,22,114,142,14,-110,-17,60,217,223,219,204,211,62,220,214,239,241,249,-2,-3,9,-20,-37,-38,0,5,9,22,32,8,20,94,130,19,-104,13,20,99,139,41,-72,21,4,18,-6,-7,-1,0,296,296,296,296,296,296,296,10.1160785,10.33412114,10.11220391,9.440510898,9.793228284,10.25593212,9.917048983,11.03569285,11.15276042,11.55693764,-0.13985362,0.417072154,-0.923488941,-1.712249526,-1.763709359,0.233089367,0.417072154,1.015837835,1.480864455,0.371307234,4.38208009,6.02437555,0.877314494,-4.812809478,0.603374255,4.615169456,6.441447704,1.89315233,-3.331945023,0.974681488
050,2,4,27,159,Minnesota,Wadena County,14070,14124,14146,14270,14240,14355,14388,54,22,124,-30,115,33,57,175,209,173,183,186,44,215,215,229,235,241,13,-40,-6,-56,-52,-55,0,8,23,18,12,2,41,40,110,10,156,86,41,48,133,28,168,88,0,14,-3,-2,-1,0,356,356,356,356,356,356,356,12.38061549,14.71002252,12.1360926,12.79944046,12.9422816,15.21047046,15.13231982,16.06453876,16.43643994,16.76930035,-2.82985497,-0.422297297,-3.928446159,-3.636999475,-3.827018752,0.565970994,1.618806306,1.262714837,0.839307571,0.139164318,2.82985497,7.742117117,0.701508243,10.91099843,5.984065686,3.395825964,9.360923423,1.96422308,11.750306,6.123230004
050,2,4,27,161,Minnesota,Waseca County,18974,18973,19015,18967,19043,18672,18688,-1,42,-48,76,-371,16,50,186,192,202,180,181,38,179,229,198,196,203,12,7,-37,4,-16,-22,0,3,17,15,18,1,-14,15,-13,61,-374,37,-14,18,4,76,-356,38,1,17,-15,-4,1,0,927,926,925,1001,1099,944,944,9.792566074,10.11005213,10.6287819,9.545273764,9.689507495,9.424028641,12.05834343,10.41831097,10.39374254,10.86723769,0.368537433,-1.948291296,0.210470929,-0.848468779,-1.177730193,0.157944614,0.895160866,0.789265983,0.954527376,0.053533191,0.78972307,-0.68453478,3.209681663,-19.83295771,1.980728051,0.947667685,0.210626086,3.998947645,-18.87843033,2.034261242
050,2,4,27,163,Minnesota,Washington County,267565,268397,272698,276249,278890,282994,286895,832,4301,3551,2641,4104,3901,695,2674,2776,2834,2679,2714,485,1990,2094,2114,2095,2110,210,684,682,720,584,604,0,147,642,614,591,281,541,3374,2379,1372,2960,3046,541,3521,3021,1986,3551,3327,81,96,-152,-65,-31,-30,3732,3731,3500,3406,3325,3321,3320,9.883661834,10.11390899,10.2100555,9.535776068,9.52466182,7.355455142,7.629151813,7.61611056,7.457055193,7.404950789,2.528206692,2.484757181,2.59394494,2.078720875,2.119711031,0.543342666,2.339023622,2.212058602,2.10363705,0.986156953,12.47100786,8.66750342,4.942906191,10.53598252,10.689801,13.01435053,11.00652704,7.154964793,12.63961957,11.67595795
050,2,4,27,165,Minnesota,Watonwan County,11254,11236,11158,11243,11237,11365,11459,-18,-78,85,-6,128,94,49,160,209,168,190,194,37,145,141,113,112,116,12,15,68,55,78,78,0,11,154,126,168,46,-28,-102,-138,-191,-119,-32,-28,-91,16,-65,49,14,-2,-2,1,4,1,2,160,160,160,159,159,160,160,14.28954184,18.65988126,14.94661922,16.81267145,16.99964949,12.94989729,12.58872372,10.05338078,9.910627378,10.16473887,1.339644548,6.071157538,4.893238434,6.902044067,6.83491062,0.982406002,13.74938619,11.20996441,14.86594107,4.030844725,-9.109582924,-12.32087853,-16.99288256,-10.53004159,-2.804065896,-8.127176922,1.428507656,-5.782918149,4.335899478,1.226778829
050,2,4,27,167,Minnesota,Wilkin County,6507,6477,6412,6361,6350,6319,6288,-30,-65,-51,-11,-31,-31,13,58,68,67,53,68,31,81,92,83,73,75,-18,-23,-24,-16,-20,-7,0,0,-1,14,12,9,-12,-41,-25,-10,-24,-32,-12,-41,-26,4,-12,-23,0,-1,-1,1,1,-1,87,87,87,87,87,87,87,8.999922415,10.64745949,10.54205019,8.366879785,10.78765765,12.56885717,14.40538636,13.05955472,11.52419291,11.89815182,-3.568934751,-3.757926877,-2.517504524,-3.157313127,-1.11049417,0,-0.156580287,2.202816458,1.894387876,1.427778219,-6.362014121,-3.914507164,-1.573440327,-3.788775752,-5.076544777,-6.362014121,-4.07108745,0.629376131,-1.894387876,-3.648766558
050,2,4,27,169,Minnesota,Winona County,49676,49656,49794,49798,49904,50343,50523,-20,138,4,106,439,180,132,462,411,459,411,438,118,446,438,455,454,464,14,16,-27,4,-43,-26,1,33,138,94,98,59,-44,38,-71,21,384,146,-43,71,67,115,482,205,9,51,-36,-13,0,1,3527,3524,3510,3775,3840,4053,4052,9.291101056,8.253674994,9.207438166,8.199746626,8.684789721,8.969331322,8.79588722,9.127199053,9.05762766,9.200325184,0.321769734,-0.542212226,0.080239113,-0.857881034,-0.515535463,0.663650075,2.771306932,1.885619145,1.955170728,1.169868935,0.764203117,-1.425817335,0.421255341,7.66107714,2.894929907,1.427853193,1.345489598,2.306874486,9.616247868,4.064798842
050,2,4,27,171,Minnesota,Wright County,141337,141876,145245,148220,151374,154612,157559,539,3369,2975,3154,3238,2947,452,1786,1900,1909,1903,1933,205,1024,1099,1028,1042,1045,247,762,801,881,861,888,1,37,169,244,461,214,242,2603,2015,2025,1917,1853,243,2640,2184,2269,2378,2067,49,-33,-10,4,-1,-8,1123,1123,1123,1123,1125,1129,1124,12.44074798,12.94873324,12.74391343,12.43847758,12.38423813,7.132881259,7.48981991,6.862620747,6.81076912,6.695048547,5.307866718,5.458913329,5.881292683,5.627708457,5.689189579,0.257731061,1.151755746,1.628871072,3.013209755,1.371043435,18.13172844,13.73247236,13.51829476,12.52998503,11.87169852,18.3894595,14.8842281,15.14716583,15.54319479,13.24274196
050,2,4,27,173,Minnesota,Yellow Medicine County,9525,9498,9444,9485,9536,9477,9477,-27,-54,41,51,-59,0,26,123,97,146,122,131,18,118,119,96,91,93,8,5,-22,50,31,38,0,1,32,33,15,8,-32,-62,37,-32,-106,-47,-32,-61,69,1,-91,-39,-3,2,-6,0,1,1,114,114,114,114,114,114,114,12.98701299,10.24882456,15.35145366,12.83332457,13.82293975,12.45908563,12.57330023,10.09410651,9.572397833,9.813232036,0.527927357,-2.324475672,5.257347143,3.260926734,4.009707713,0.105585471,3.381055523,3.469849114,1.577867775,0.844148992,-6.546299229,3.909345449,-3.364702171,-11.15026561,-4.95937533,-6.440713758,7.290400972,0.105146943,-9.572397833,-4.115226337
040,3,6,28,000,Mississippi,Mississippi,2961264,2958385,2947603,2941237,2942470,2950172,2954160,-2879,-10782,-6366,1233,7702,3988,8509,35080,34994,35099,33926,33168,9674,41695,40681,35712,35909,35775,-1165,-6615,-5687,-613,-1983,-2607,61,633,5945,5371,14743,7451,-2102,-5392,-6015,-3356,-5106,-917,-2041,-4759,-70,2015,9637,6534,327,592,-609,-169,48,61,93662,93572,90196,90825,90721,87448,87499,11.87946877,11.88485338,11.93091362,11.51469918,11.23514057,14.11956814,13.81630338,12.13928566,12.18774193,12.11822099,-2.24009937,-1.931449997,-0.208372035,-0.673042754,-0.883080423,0.214358715,2.019073366,1.825719738,5.003867535,2.523909563,-1.825943432,-2.042847148,-1.140777404,-1.733008725,-0.310619389,-1.611584717,-0.023773782,0.684942333,3.27085881,2.213290174
050,3,6,28,001,Mississippi,Adams County,29542,29426,28483,28383,28717,29776,30061,-116,-943,-100,334,1059,285,78,314,256,271,263,259,126,469,481,448,432,433,-48,-155,-225,-177,-169,-174,0,57,486,646,1905,671,-64,-791,-364,-129,-686,-212,-64,-734,122,517,1219,459,-4,-54,3,-6,9,0,1293,1293,921,923,928,525,525,10.84460101,9.003622551,9.492119089,8.992529021,8.656851112,16.19782763,16.91696268,15.69176883,14.77099824,14.4726507,-5.353226614,-7.913340133,-6.199649737,-5.778469219,-5.815799589,1.968605916,17.09281469,22.62697023,65.13599918,22.42759497,-27.31872421,-12.80202582,-4.518388792,-23.45579813,-7.08591674,-25.35011829,4.290788872,18.10858144,41.68020105,15.34167823
050,3,6,28,003,Mississippi,Alcorn County,34742,34732,34351,34095,34109,34616,34569,-10,-381,-256,14,507,-47,103,389,375,404,393,382,111,579,552,449,447,447,-8,-190,-177,-45,-54,-65,0,4,26,10,289,143,-11,-213,-92,52,273,-125,-11,-209,-66,62,562,18,9,18,-13,-3,-1,0,671,671,613,614,614,566,566,11.2618155,10.95754317,11.8468125,11.43688614,11.04285611,16.76244518,16.12950355,13.1663832,13.00836668,12.92187613,-5.500629677,-5.171960378,-1.3195707,-1.571480538,-1.879020019,0.11580273,0.759722993,0.293237933,8.41033103,4.133844041,-6.166495375,-2.688250592,1.524837253,7.944707166,-3.613500036,-6.050692645,-1.928527598,1.818075186,16.3550382,0.520344005
050,3,6,28,005,Mississippi,Amite County,12723,12703,12626,12564,12483,12500,12487,-20,-77,-62,-81,17,-13,30,120,112,119,130,130,43,222,221,187,183,183,-13,-102,-109,-68,-53,-53,0,1,2,3,16,8,-7,16,54,-14,55,33,-7,17,56,-11,71,41,0,8,-9,-2,-1,-1,72,72,70,69,69,62,62,9.475304986,8.892417626,9.502135984,10.40707681,10.40541081,17.52931423,17.54664549,14.93192798,14.64996197,14.64761676,-8.054009238,-8.654227868,-5.429791991,-4.242885162,-4.242205947,0.078960875,0.158793172,0.239549647,1.280870992,0.640332973,1.263373998,4.287415641,-1.117898351,4.402994036,2.641373514,1.342334873,4.446208813,-0.878348704,5.683865028,3.281706487
050,3,6,28,007,Mississippi,Attala County,17887,17822,17721,17535,17350,17243,17100,-65,-101,-186,-185,-107,-143,44,212,224,216,232,222,84,319,306,293,309,307,-40,-107,-82,-77,-77,-85,0,0,-1,-1,7,1,-26,-9,-97,-107,-35,-59,-26,-9,-98,-108,-28,-58,1,15,-6,0,-2,0,253,253,253,253,253,253,253,11.9292125,12.70705696,12.38354594,13.41311826,12.9283988,17.95008863,17.35874745,16.79805074,17.86488596,17.8784614,-6.020876122,-4.651690492,-4.414504801,-4.451767699,-4.950062604,0,-0.056727933,-0.057331231,0.404706154,0.058236031,-0.506428833,-5.502609485,-6.134441737,-2.023530772,-3.435925807,-0.506428833,-5.559337418,-6.191772968,-1.618824618,-3.377689777
050,3,6,28,009,Mississippi,Benton County,7650,7667,7641,7576,7505,7560,7502,17,-26,-65,-71,55,-58,19,83,83,93,80,77,26,146,130,98,125,128,-7,-63,-47,-5,-45,-51,0,2,2,1,15,8,25,29,-16,-67,86,-16,25,31,-14,-66,101,-8,-1,6,-4,0,-1,1,65,65,64,65,65,62,62,10.84400314,10.90885194,12.33339964,10.62064388,10.22440579,19.07499347,17.08615364,12.99648564,16.59475606,16.99641482,-8.230990332,-6.177301702,-0.663086002,-5.974112181,-6.772009029,0.26130128,0.262863902,0.132617201,1.991370727,1.062275926,3.788868566,-2.102911218,-8.88535243,11.41719217,-2.124551852,4.050169846,-1.840047316,-8.75273523,13.40856289,-1.062275926
050,3,6,28,011,Mississippi,Bolivar County,30983,30838,30140,29429,28829,28523,28262,-145,-698,-711,-600,-306,-261,99,408,352,347,353,336,121,579,471,452,418,418,-22,-171,-119,-105,-65,-82,0,-1,61,18,80,32,-115,-512,-677,-517,-323,-210,-115,-513,-616,-499,-243,-178,-8,-14,24,4,2,-1,1500,1497,1414,1424,1426,1336,1335,13.38187543,11.8182276,11.91252704,12.3099456,11.83411112,18.99045557,15.81359432,15.51718219,14.57664946,14.72219776,-5.608580144,-3.995366718,-3.604655155,-2.266703864,-2.888086643,-0.032798714,2.048045124,0.617940884,2.789789371,1.127058202,-16.79294172,-22.72994343,-17.74863538,-11.26377459,-7.396319451,-16.82574043,-20.6818983,-17.1306945,-8.473985214,-6.269261249
050,3,6,28,013,Mississippi,Calhoun County,13266,13223,12975,12915,12739,12715,12643,-43,-248,-60,-176,-24,-72,32,154,170,147,151,148,56,242,207,201,204,205,-24,-88,-37,-54,-53,-57,0,1,29,16,23,8,-21,-158,-45,-135,6,-22,-21,-157,-16,-119,29,-14,2,-3,-7,-3,0,-1,318,318,318,318,318,318,318,11.75662264,13.13248358,11.46020114,11.86453995,11.67284486,18.47469273,15.99073001,15.67007094,16.02891491,16.16846755,-6.718070082,-2.858246427,-4.209869806,-4.164374951,-4.495622683,0.076341706,2.2402472,1.247368831,1.807181583,0.630964587,-12.06198946,-3.476245655,-10.52467451,0.471438674,-1.735152615,-11.98564776,-1.235998455,-9.277305683,2.278620256,-1.104188027
050,3,6,28,015,Mississippi,Carroll County,10003,9937,9829,9744,9518,9385,9226,-66,-108,-85,-226,-133,-159,10,76,85,66,75,75,40,165,167,163,151,146,-30,-89,-82,-97,-76,-71,0,0,0,-1,-2,-2,-33,-28,4,-127,-56,-86,-33,-28,4,-128,-58,-88,-3,9,-7,-1,1,0,600,600,600,600,602,609,609,7.68997268,8.685434016,6.852870938,7.935248373,8.05974961,16.69533542,17.0643233,16.92451459,15.97630006,15.68964591,-9.005362744,-8.378889286,-10.07164365,-8.041051685,-7.629896298,0,0,-0.103831378,-0.211606623,-0.214926656,-2.83314783,0.408726307,-13.18658499,-5.924985452,-9.24184622,-2.83314783,0.408726307,-13.29041636,-6.136592075,-9.456772876
050,3,6,28,017,Mississippi,Chickasaw County,17106,17081,17011,16867,16813,16794,16730,-25,-70,-144,-54,-19,-64,52,224,240,194,201,198,62,240,256,257,240,242,-10,-16,-16,-63,-39,-44,0,0,2,6,18,5,-17,-62,-128,6,4,-25,-17,-62,-126,12,22,-20,2,8,-2,-3,-2,0,489,489,489,485,486,484,484,13.14091282,14.16848692,11.52019002,11.96179367,11.81243288,14.07954945,15.11305272,15.26128266,14.28273872,14.43741797,-0.93863663,-0.944565795,-3.741092637,-2.320945041,-2.624985085,0,0.118070724,0.356294537,1.071205404,0.29829376,-3.637216942,-7.556526359,0.356294537,0.238045645,-1.491468798,-3.637216942,-7.438455635,0.712589074,1.309251049,-1.193175039
050,3,6,28,019,Mississippi,Choctaw County,8242,8204,8131,8083,8073,8091,8048,-38,-73,-48,-10,18,-43,15,78,95,90,86,84,33,125,129,114,128,129,-18,-47,-34,-24,-42,-45,0,0,-2,-1,16,15,-19,-31,-7,17,46,-14,-19,-31,-9,16,62,1,-1,5,-5,-2,-2,1,191,191,190,190,192,191,189,9.550045914,11.71826816,11.14137163,10.64093046,10.40956689,15.30456076,15.91217466,14.11240406,15.83766395,15.98612058,-5.754514845,-4.193906501,-2.971032434,-5.196733482,-5.57655369,0,-0.246700382,-0.123793018,1.979707993,1.85885123,-3.795531068,-0.863451338,2.104481307,5.69166048,-1.734927815,-3.795531068,-1.110151721,1.980688289,7.671368473,0.123923415
050,3,6,28,021,Mississippi,Claiborne County,9134,9093,8667,8576,8385,8092,8058,-41,-426,-91,-191,-293,-34,19,112,115,98,98,97,32,132,123,131,132,132,-13,-20,-8,-33,-34,-35,0,2,20,11,18,14,-27,-378,-101,-173,-280,-13,-27,-376,-81,-162,-262,1,-1,-30,-2,4,3,0,1065,1058,802,825,825,593,594,12.61261261,13.33874616,11.55592241,11.8953693,12.0123839,14.86486487,14.26665893,15.44720241,16.02233416,16.34674923,-2.252252252,-0.927912776,-3.891279995,-4.12696486,-4.334365325,0.225225225,2.319781941,1.297093332,2.18486375,1.73374613,-42.56756757,-11.7148988,-20.39974058,-33.98676944,-1.609907121,-42.34234234,-9.395116859,-19.10264725,-31.80190569,0.123839009
050,3,6,28,023,Mississippi,Clarke County,15610,15545,15417,15207,15275,15209,15102,-65,-128,-210,68,-66,-107,52,189,165,191,178,175,74,282,233,208,210,213,-22,-93,-68,-17,-32,-38,0,0,-1,0,-1,-3,-42,-47,-138,88,-29,-67,-42,-47,-139,88,-30,-70,-1,12,-3,-3,-4,1,154,154,151,150,150,133,133,12.20851366,10.77586207,12.53198609,11.67825745,11.54696315,18.21587753,15.21682341,13.64739847,13.77771946,14.05430372,-6.007363865,-4.440961338,-1.115412375,-2.099462013,-2.507340569,0,-0.065308255,0,-0.065608188,-0.19794794,-3.035979588,-9.012539185,5.77389935,-1.902637449,-4.42083732,-3.035979588,-9.07784744,5.77389935,-1.968245637,-4.618785259
050,3,6,28,025,Mississippi,Clay County,18633,18620,18490,18340,18260,18239,18238,-13,-130,-150,-80,-21,-1,51,243,232,225,232,224,70,286,283,251,234,233,-19,-43,-51,-26,-2,-9,0,0,4,0,0,-1,2,-97,-92,-51,-18,9,2,-97,-88,-51,-18,8,4,10,-11,-3,-1,0,240,240,239,239,239,239,239,13.09620049,12.5984252,12.29508197,12.71267706,12.28171176,15.41363514,15.3679066,13.715847,12.8222691,12.7751734,-2.317434654,-2.769481401,-1.420765027,-0.109592044,-0.493461633,0,0.217214228,0,0,-0.05482907,-5.227701428,-4.995927233,-2.786885246,-0.986328393,0.493461633,-5.227701428,-4.778713006,-2.786885246,-0.986328393,0.438632563
050,3,6,28,027,Mississippi,Coahoma County,21387,21228,20722,20347,20147,20041,19849,-159,-506,-375,-200,-106,-192,67,320,306,275,254,234,93,414,376,336,327,334,-26,-94,-70,-61,-73,-100,0,1,165,156,302,220,-123,-398,-485,-297,-340,-309,-123,-397,-320,-141,-38,-89,-10,-15,15,2,5,-3,561,561,541,546,547,511,511,15.25625745,14.90175071,13.5822591,12.64058923,11.73226373,19.73778308,18.31064793,16.59505112,16.27351448,16.74605164,-4.481525626,-3.408897222,-3.012792019,-3.632925251,-5.013787917,0.047675805,8.035257737,7.704845162,15.029362,11.03033342,-18.9749702,-23.61878789,-14.66883983,-16.92047377,-15.49260466,-18.9272944,-15.58353016,-6.963994666,-1.891111775,-4.462271246
050,3,6,28,029,Mississippi,Copiah County,28364,28263,27906,27820,27778,27629,27497,-101,-357,-86,-42,-149,-132,81,303,332,349,341,340,109,420,392,393,410,409,-28,-117,-60,-44,-69,-69,1,24,142,108,171,146,-72,-270,-156,-99,-246,-209,-71,-246,-14,9,-75,-63,-2,6,-12,-7,-5,0,933,929,898,922,922,904,906,10.78886931,11.91544342,12.55440843,12.30891404,12.33537714,14.95486834,14.06883681,14.13719918,14.79957406,14.83873308,-4.165999039,-2.153393389,-1.582790748,-2.490660025,-2.503355948,0.854563905,5.096364354,3.885031836,6.172505279,5.296956064,-9.613843935,-5.598822812,-3.561279183,-8.879744437,-7.582628887,-8.75928003,-0.502458457,0.323752653,-2.707239158,-2.285672822
050,3,6,28,031,Mississippi,Covington County,18339,18299,18280,18130,18041,18042,17898,-40,-19,-150,-89,1,-144,56,251,249,250,226,222,94,316,324,276,292,295,-38,-65,-75,-26,-66,-73,0,0,-2,-6,44,24,-7,26,-61,-54,25,-94,-7,26,-63,-60,69,-70,5,20,-12,-3,-2,-1,272,272,270,270,270,270,270,13.72372126,13.67756111,13.82322855,12.52667461,12.35392321,17.27767298,17.79730843,15.26084432,16.18490702,16.4162493,-3.553951721,-4.119747322,-1.43761577,-3.658232409,-4.062326099,0,-0.109859929,-0.331757485,2.438821606,1.335559265,1.421580688,-3.350727822,-2.985817368,1.385694094,-5.230940456,1.421580688,-3.460587751,-3.317574853,3.8245157,-3.895381191
050,3,6,28,033,Mississippi,DeSoto County,185313,186120,188966,191551,194179,196848,197918,807,2846,2585,2628,2669,1070,543,2244,2211,2292,1914,1613,408,1947,2110,1785,1741,1698,135,297,101,507,173,-85,7,28,332,237,686,208,638,2472,2207,1913,1835,946,645,2500,2539,2150,2521,1154,27,49,-55,-29,-25,1,885,885,814,815,817,748,748,11.96525597,11.62103139,11.88396028,9.789605321,8.1719297,10.38161915,11.09017468,9.255178493,8.904755938,8.602564557,1.583636819,0.530856703,2.62878179,0.884849384,-0.430634857,0.149299094,1.74499431,1.228838825,3.508709117,1.053788827,13.18097716,11.60000736,9.918855158,9.385541152,4.792712645,13.33027626,13.34500167,11.14769398,12.89425027,5.846501472
050,3,6,28,035,Mississippi,Forrest County,78166,78198,78007,78240,78439,78813,79034,32,-191,233,199,374,221,274,989,982,1024,1038,1036,223,953,1042,840,802,802,51,36,-60,184,236,234,1,28,241,126,431,269,-50,-320,103,-99,-288,-286,-49,-292,344,27,143,-17,30,65,-51,-12,-5,4,5799,5796,5824,5881,5885,5970,5976,12.6628469,12.56984134,13.07131141,13.20173988,13.12663529,12.20191415,13.33785609,10.72256014,10.20018823,10.1617389,0.460932749,-0.768014746,2.348751269,3.00155165,2.964896387,0.358503249,3.084859229,1.608384021,5.481647292,3.408363795,-4.097179988,1.318425314,-1.263730302,-3.662910488,-3.623762251,-3.738676739,4.403284543,0.344653719,1.818736805,-0.215398455
050,3,6,28,037,Mississippi,Franklin County,7677,7661,7685,7617,7598,7529,7491,-16,24,-68,-19,-69,-38,26,93,86,78,86,86,35,130,132,137,106,107,-9,-37,-46,-59,-20,-21,0,0,2,1,2,2,-7,55,-21,41,-51,-19,-7,55,-19,42,-49,-17,0,6,-3,-2,0,0,60,60,60,60,60,60,60,12.12042226,11.24036074,10.25303976,11.3703973,11.45139814,16.94252574,17.25264671,18.0085442,14.01467575,14.24766977,-4.82210348,-6.012285976,-7.755504436,-2.644278443,-2.796271638,0,0.261403738,0.131449228,0.264427844,0.266311585,7.167991659,-2.74473925,5.389418337,-6.742910028,-2.529960053,7.167991659,-2.483335512,5.520867565,-6.478482184,-2.263648469
050,3,6,28,039,Mississippi,George County,24347,24365,24791,25208,25542,25846,26331,18,426,417,334,304,485,74,340,366,343,343,353,55,363,395,343,363,366,19,-23,-29,0,-20,-13,0,5,47,-1,64,49,-8,451,393,330,255,451,-8,456,440,329,319,500,7,-7,6,5,5,-2,483,483,480,481,481,476,476,13.83350964,14.64029281,13.51724138,13.3494201,13.53086609,14.76930588,15.80031601,13.51724138,14.12781194,14.02916994,-0.935796241,-1.1600232,0,-0.778391842,-0.49830385,0.203433965,1.880037601,-0.039408867,2.490853896,1.878222205,18.34974367,15.72031441,13.00492611,9.924495991,17.2873105,18.55317764,17.60035201,12.96551724,12.41534989,19.16553271
050,3,6,28,041,Mississippi,Greene County,13533,13531,13667,13587,13645,13687,13707,-2,136,-80,58,42,20,38,127,148,172,136,135,35,163,156,155,137,139,3,-36,-8,17,-1,-4,0,3,0,0,5,-1,-7,168,-64,42,37,23,-7,171,-64,42,42,22,2,1,-8,-1,1,2,2724,2724,2745,2743,2740,2765,2761,9.33892198,10.86079108,12.63219742,9.951704961,9.856172885,11.98617545,11.44786086,11.38366628,10.02487926,10.14820764,-2.647253475,-0.587069788,1.24853114,-0.073174301,-0.292034752,0.220604456,0,0,0.365871506,-0.073008688,12.35384955,-4.696558303,3.084606346,2.707449144,1.679199825,12.574454,-4.696558303,3.084606346,3.07332065,1.606191137
050,3,6,28,043,Mississippi,Grenada County,21627,21574,21323,21142,21070,20918,20868,-53,-251,-181,-72,-152,-50,55,254,233,247,237,234,89,392,328,325,324,327,-34,-138,-95,-78,-87,-93,0,6,15,16,30,26,-20,-124,-93,-7,-95,17,-20,-118,-78,9,-65,43,1,5,-8,-3,0,0,310,310,300,300,303,284,285,11.84231998,10.97374308,11.70283332,11.2889397,11.19992342,18.27633634,15.44801601,15.39846489,15.43298085,15.65117504,-6.434016365,-4.474272931,-3.695631574,-4.144041155,-4.451251615,0.279739842,0.706464147,0.758078272,1.428979709,1.244435936,-5.781290067,-4.380077711,-0.331659244,-4.52510241,0.81366965,-5.501550225,-3.673613564,0.426419028,-3.096122702,2.058105586
